City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
355,praia da vitoria,38.7333,-27.0667,64.65,72,75,8.19,PT,1713522212
356,san felipe,10.3399,-68.7425,72.34,95,100,0.69,VE,1713522213
357,edeia,-17.3383,-49.9314,70.11,92,76,2.84,BR,1713522214
358,trinity beach,-16.7888,145.6968,78.69,84,100,10.36,AU,1713522074
359,kaspiyskiy,45.3929,47.3707,62.74,62,100,16.64,RU,1713522215
360,tabas,33.5959,56.9244,79.88,17,0,1.99,IR,1713522215
361,chabahar,25.2919,60.643,81.91,48,0,10.89,IR,1713522216
362,melekeok village,7.4957,134.6367,79.36,94,100,0.0,PW,1713522217
363,san miguel,13.4833,-88.1833,77.25,85,36,0.6,SV,1713522218
364,avanigadda,16.0215,80.9181,98.94,40,27,12.08,IN,1713522218
365,kilimatinde,-5.85,34.95,77.11,63,96,7.09,TZ,1713522020
366,mejit,10.2753,170.8646,81.19,86,1,22.08,MH,1713522219
367,ndele,8.4109,20.6473,98.46,30,99,8.03,CF,1713522220
368,santa cruz de bezana,43.4437,-3.9032,59.81,48,0,15.99,ES,1713522220
369,tochio-honcho,37.4667,139.0,51.55,85,70,5.12,JP,1713522221
370,ulan bator,47.9077,106.8832,57.33,13,20,11.18,MN,1713521959
371,safranbolu,41.2508,32.6942,67.98,47,50,5.03,TR,1713522222
372,masuguru,-11.3667,38.4167,82.87,77,95,6.22,TZ,1713522224
373,east london,-33.0153,27.9116,76.14,73,20,8.05,ZA,1713522225
374,ambon,-3.6954,128.1814,84.34,95,40,3.44,ID,1713522226
375,guigang,23.0964,109.6092,87.57,61,48,12.26,CN,1713522127
376,nar'yan-mar,67.6713,53.087,8.11,84,61,10.0,RU,1713522227
377,miandrivazo,-19.5167,45.4667,88.63,42,96,4.05,MG,1713521992
378,kalabagh,32.965,71.557,77.5,48,98,16.73,PK,1713522229
379,yaren,-0.5472,166.916,84.15,75,9,9.08,NR,1713522230
380,mathba,22.2855,89.9629,93.6,51,64,20.69,BD,1713522230
381,basawul,34.2475,70.8722,62.35,79,100,6.93,AF,1713522231
382,arno,60.1167,18.6333,32.79,65,100,11.25,SE,1713522233
383,lakatoro,-16.0999,167.4164,81.12,87,100,9.75,VU,1713522233
384,vangaindrano,-23.35,47.6,78.66,64,100,7.83,MG,1713521992
385,erenhot,43.6475,111.9767,49.23,22,100,6.87,CN,1713522235
386,kalevala,65.2,31.1667,21.09,75,97,11.99,RU,1713522235
387,kichmengskiy gorodok,59.9816,45.7854,40.95,89,100,13.0,RU,1713522236
388,dakhla,23.6848,-15.958,68.02,88,40,11.5,EH,1713522237
389,charlottetown,46.2352,-63.1267,35.2,90,37,7.0,CA,1713522237
390,prado,-17.3411,-39.2208,74.48,89,47,5.64,BR,1713522238
391,swakopmund,-22.6833,14.5333,68.85,78,12,12.73,NA,1713522002
392,valle hermoso,25.6667,-97.8333,77.9,93,88,13.27,MX,1713522239
393,huntsville,34.7304,-86.5861,68.25,95,100,7.0,US,1713522240
394,ulsteinvik,62.3432,5.8487,49.1,55,100,7.0,NO,1713522240
395,sharon,41.2331,-80.4934,57.65,75,100,11.5,US,1713522241
396,new norfolk,-42.7826,147.0587,49.71,93,51,0.65,AU,1713522241
397,ternate,0.8,127.4,82.36,82,95,9.44,ID,1713522242
398,pauini,-7.7136,-66.9764,71.76,98,100,2.51,BR,1713522243
399,tolanaro,-25.0319,46.9987,78.87,69,20,16.11,MG,1713522243
400,kayenta,36.7278,-110.2546,53.91,28,19,8.52,US,1713522244
401,el porvenir,13.7617,-87.3458,76.33,75,87,1.32,HN,1713522245
402,aars,56.804,9.5144,43.79,76,100,19.98,DK,1713522246
403,swift current,50.2834,-107.8014,22.6,96,100,13.85,CA,1713522247
404,rabo de peixe,37.8,-25.5833,63.99,99,75,14.97,PT,1713522248
405,energodar,47.4987,34.6574,51.69,63,81,15.86,UA,1713522249
406,bolivar,37.6145,-93.4105,47.16,80,37,10.98,US,1713522250
407,canutama,-6.5339,-64.3831,74.16,99,99,1.86,BR,1713522250
408,leava,-14.3,-178.1667,84.18,80,94,19.73,WF,1713522251
409,hasaki,35.7333,140.8333,64.8,50,3,14.2,JP,1713521953
410,kalmunai,7.4167,81.8167,87.94,66,22,9.64,LK,1713522254
411,saint-joseph,-21.3667,55.6167,82.78,82,98,11.1,RE,1713522255
412,mugia,43.1041,-9.2179,69.91,67,0,5.75,ES,1713522256
413,belyy yar,53.6039,91.3903,64.29,29,0,26.84,RU,1713522257
414,ghat,24.9647,10.1728,89.64,8,0,0.96,LY,1713522258
415,kolonia town,6.964,158.206,75.2,100,100,4.61,FM,1713522258
416,suva,-18.1416,178.4415,80.08,89,40,5.75,FJ,1713522259
417,govindgarh,27.5,76.9833,104.88,10,3,18.7,IN,1713522260
418,cockburn town,21.4612,-71.1419,75.61,76,69,15.79,TC,1713522261
419,houma,29.5958,-90.7195,72.0,93,75,0.0,US,1713522263
420,beroroha,-21.6667,45.1667,90.86,28,100,3.11,MG,1713521992
421,kapsan-up,41.0903,128.2933,54.46,55,100,3.38,KP,1713522265
422,gagliano del capo,39.8442,18.3695,52.45,93,75,6.91,IT,1713522265
423,shalqar,47.8333,59.6,82.62,24,13,13.47,KZ,1713522266
424,san pedro pochutla,15.7333,-96.4667,76.59,71,92,1.01,MX,1713522267
425,vieste,41.8825,16.175,53.44,76,100,13.76,IT,1713522267
426,mount pearl,47.5166,-52.7813,34.84,97,100,5.99,CA,1713522269
427,margate,51.3813,1.3862,54.9,82,100,11.01,GB,1713522269
428,carutapera,-1.195,-46.02,73.9,99,100,4.68,BR,1713522270
429,saudarkrokur,65.7461,-19.6394,25.34,80,89,10.27,IS,1713522270
430,tabora,-5.0167,32.8,78.42,62,79,9.31,TZ,1713522271
431,papao,-17.75,-149.55,80.28,77,82,17.94,PF,1713522271
432,bantay,17.5847,120.3892,84.78,64,81,3.74,PH,1713522272
433,villazon,-22.0866,-65.5942,45.73,84,0,1.16,BO,1713522273
434,sao paulo de olivenca,-3.3783,-68.8725,73.94,100,100,1.57,BR,1713522274
435,fort valley,32.5538,-83.8874,69.19,94,98,8.05,US,1713522274
436,kalol,22.6,73.45,103.44,18,3,15.21,IN,1713522275
437,terbanggi besar,-4.8667,105.2333,83.41,80,100,4.72,ID,1713522276
438,fauske,67.2588,15.3918,41.04,68,18,8.95,NO,1713522276
439,khilok,51.3674,110.4676,47.84,30,100,4.16,RU,1713522277
440,seminole,28.7086,-81.2081,69.12,86,0,3.44,US,1713522278
441,korla,41.7597,86.1469,72.54,23,2,11.97,CN,1713521985
442,onega,63.9061,38.1404,27.93,70,100,12.82,RU,1713522279
443,punta cardon,11.6581,-70.215,79.36,87,100,18.5,VE,1713522279
444,bedesa,8.9,40.7833,78.28,55,92,4.76,ET,1713522280
445,soure,-0.7167,-48.5233,77.47,93,100,9.6,BR,1713522281
446,hotan,37.0997,79.9269,76.96,14,49,20.29,CN,1713522281
447,colonia,50.9333,6.95,51.96,87,75,13.8,DE,1713522282
448,brady,31.1352,-99.3351,61.25,67,100,12.66,US,1713522283
449,hobyo,5.3505,48.5268,91.26,51,100,2.62,SO,1713522283
450,lospalos,-8.5186,127.0025,73.29,93,100,3.58,TL,1713522284
451,ar ruways,24.1103,52.7306,85.01,34,0,7.65,AE,1713522284
452,morondava,-20.2833,44.2833,84.51,56,100,7.96,MG,1713521992
453,kharkhorin,47.1975,102.8238,59.02,20,88,13.13,MN,1713522286
454,discovery bay,37.9085,-121.6002,60.26,65,0,18.41,US,1713522286
455,mengcheng chengguanzhen,33.2661,116.566,57.15,97,100,9.22,CN,1713522287
456,kuragino,53.8975,92.6725,48.76,70,97,18.21,RU,1713522287
457,kattivakkam,13.2167,80.3167,95.11,67,69,19.6,IN,1713522288
458,maua,-23.6678,-46.4614,63.0,85,22,4.47,BR,1713522289
459,san pedro,14.35,121.0167,91.35,64,20,8.99,PH,1713522290
460,anse royale,-4.7333,55.5167,84.78,74,40,5.75,SC,1713522290
461,den burg,53.0542,4.7972,48.18,85,100,27.16,NL,1713522291
462,kenora,49.8167,-94.4337,27.68,89,100,10.94,CA,1713522291
463,beira,-19.8436,34.8389,84.29,74,40,10.36,MZ,1713522292
464,dubbo,-32.25,148.6167,53.73,94,75,0.0,AU,1713522240
465,pitiquito,30.7,-112.0833,72.84,17,100,5.77,MX,1713522293
466,inari,68.906,27.0288,28.6,71,80,5.88,FI,1713522294
467,msowero,-6.5333,37.2,78.62,76,100,6.78,TZ,1713522033
468,nantucket,41.2835,-70.0995,44.74,93,100,11.5,US,1713522295
469,kyparissia,37.2511,21.6736,67.33,55,4,13.09,GR,1713522297
470,muzaffarpur,26.1167,85.4,108.07,9,0,20.71,IN,1713522037
471,piti village,13.4626,144.6933,83.3,82,20,8.05,GU,1713522298
472,upata,8.0086,-62.3989,77.2,89,100,2.17,VE,1713522299
473,freetown,8.484,-13.2299,83.91,74,40,4.61,SL,1713522299
474,palikir - national government center,6.9248,158.1611,74.14,100,100,4.61,FM,1713522300
475,real,14.6625,121.6047,82.06,75,78,6.69,PH,1713522301
476,smidovich,48.6,133.8167,45.86,88,100,1.57,RU,1713522301
477,la trinite,14.7376,-60.9629,77.05,94,20,2.3,MQ,1713522302
478,nova olimpia,-14.7972,-57.2881,71.22,98,68,1.12,BR,1713522302
479,san luis de la loma,17.2706,-100.8939,76.3,54,0,3.13,MX,1713522303
480,hadibu,12.65,54.0333,87.1,69,25,8.16,YE,1713522304
481,necochea,-38.5473,-58.7368,60.66,84,83,15.64,AR,1713522304
482,pimentel,-6.8367,-79.9342,70.09,73,40,5.75,PE,1713522305
483,pericos,25.05,-107.7,67.39,27,3,0.51,MX,1713522306
484,muisne,0.6,-80.0333,76.51,92,100,4.52,EC,1713522306
485,rio grande,-32.035,-52.0986,55.51,87,3,6.15,BR,1713522307
486,hilo,19.7297,-155.09,71.33,89,100,6.91,US,1713522308
487,dongola,19.1667,30.4833,103.23,8,0,12.19,SD,1713522308
488,acarau,-2.8856,-40.12,78.6,91,100,5.55,BR,1713522309
489,rawson,-43.3002,-65.1023,59.22,40,0,20.18,AR,1713522309
490,bayanhongor,46.7167,100.1167,51.1,18,60,12.77,MN,1713522310
491,galliano,29.4422,-90.2992,72.0,88,0,3.44,US,1713522310
492,karaton,-6.3424,106.1045,81.14,87,85,1.74,ID,1713522311
493,posto fiscal rolim de moura,-13.0833,-62.2667,70.75,98,52,1.28,BR,1713522312
494,tual,-5.6667,132.75,83.61,76,100,7.45,ID,1713522312
495,sao miguel do araguaia,-13.275,-50.1628,75.13,87,88,3.53,BR,1713522313
496,porto de moz,-1.7483,-52.2383,74.61,99,97,1.5,BR,1713522231
497,ayr,55.4627,-4.6339,53.51,66,20,16.11,GB,1713522314
498,nambucca heads,-30.65,153.0,66.2,82,53,8.14,AU,1713522315
499,viqueque,-8.8673,126.3658,77.31,92,100,3.62,TL,1713522315
500,selkirk,50.1436,-96.8845,29.16,88,99,13.4,CA,1713522316
501,argostolion,38.1811,20.489,66.27,59,40,13.8,GR,1713522317
502,yarmouth,41.7057,-70.2286,45.09,89,100,5.75,US,1713522317
503,harstad,68.799,16.5293,38.59,62,22,13.0,NO,1713522319
504,wellington,-41.2866,174.7756,56.86,89,79,9.22,NZ,1713522319
505,pangody,65.85,74.4859,7.5,82,8,17.65,RU,1713522320
506,poronaysk,49.2167,143.1167,39.06,83,100,1.32,RU,1713522320
507,koungou,-12.7336,45.2042,89.31,70,20,10.36,YT,1713522322
508,guane,22.2025,-84.0875,68.27,87,0,6.55,CU,1713522323
509,ad dilinjat,30.8279,30.5363,84.0,21,0,9.17,EG,1713522324
510,keflavik,64.0049,-22.5624,36.03,75,0,12.66,IS,1713522294
511,scarborough,54.2797,-0.4044,48.65,69,89,5.99,GB,1713522325
512,mizdah,31.4451,12.9801,76.19,33,28,17.4,LY,1713522326
513,puerto armuelles,8.2833,-82.8667,83.08,57,100,1.01,PA,1713522326
514,nzega,-2.479,29.5564,68.11,80,80,5.03,RW,1713522327
515,nagykallo,47.8749,21.8408,49.78,58,96,5.1,HU,1713522328
516,kerikeri,-35.2268,173.9474,61.16,91,100,3.0,NZ,1713522329
517,alofi,-19.0595,-169.9187,78.69,89,20,8.05,NU,1713522329
518,qurayyat,31.3318,37.3428,82.58,17,0,6.91,SA,1713522330
519,nadi,-17.8,177.4167,80.6,78,75,3.44,FJ,1713522330
520,jucurutu,-6.0339,-37.0203,80.47,81,100,4.29,BR,1713522332
521,zeya,53.75,127.2667,37.49,80,100,2.13,RU,1713522332
522,tezu,27.9167,96.1667,77.14,58,100,4.56,IN,1713522333
523,mamontovo,52.7055,81.6244,62.02,37,53,13.31,RU,1713522334
524,dadukou,26.5479,101.7054,77.65,47,48,3.62,CN,1713522336
525,hammerfest,70.6634,23.6821,32.45,47,0,13.8,NO,1713522337
526,taghazout,30.5426,-9.7112,68.77,71,100,5.46,MA,1713522342
527,temiskaming shores,47.4938,-79.7153,39.2,92,100,4.61,CA,1713522345
528,chul'man,56.8479,124.9104,34.29,99,100,4.0,RU,1713522349
529,pingliang,35.5392,106.6861,63.54,39,53,14.43,CN,1713522349
530,urzhar,47.093,81.6294,73.56,33,18,2.17,KZ,1713522350
531,el viejo,12.6633,-87.1672,81.12,72,42,3.11,NI,1713522350
532,karachev,53.1229,34.9852,41.32,91,100,19.93,RU,1713522351
533,joshimath,30.5667,79.5667,71.44,38,77,10.2,IN,1713522351
534,leopoldina,-21.5319,-42.6431,66.07,90,100,1.28,BR,1713522352
535,berbera,10.4396,45.0143,91.58,61,72,13.09,SO,1713522353
536,conduaga,8.862,117.4893,83.8,75,91,3.53,PH,1713522353
537,smithers,54.7804,-127.1743,36.46,78,30,2.01,CA,1713522354
538,nchelenge,-9.3451,28.734,79.81,61,90,1.01,ZM,1713522354
539,novaya igirma,57.1334,103.9112,49.21,68,25,5.19,RU,1713522355
540,ippy,6.2679,21.2247,93.97,38,93,7.29,CF,1713522356
541,robertsganj,24.7,83.0667,106.47,11,27,21.34,IN,1713522357
542,horta,38.5333,-28.6333,63.01,89,75,13.8,PT,1713522358
543,mazagao,-0.115,-51.2894,78.85,99,100,2.71,BR,1713522360
544,magong,23.5654,119.5863,76.1,89,55,3.15,TW,1713522062
545,kargasok,59.0556,80.8572,33.96,96,93,21.99,RU,1713522361
546,marsh harbour,26.5412,-77.0636,71.69,74,71,5.53,BS,1713522362
547,tayu,-6.5397,111.0518,84.02,78,99,6.64,ID,1713522362
548,hambergen,53.3167,8.8333,51.94,82,100,16.04,DE,1713522363
549,galesong,-5.3166,119.3661,86.02,77,86,4.25,ID,1713522364
550,bahia blanca,-38.7196,-62.2724,63.16,78,100,12.91,AR,1713522365
551,flin flon,54.7682,-101.865,17.78,87,100,14.12,CA,1713522365
552,salida,37.7058,-121.0849,61.14,73,0,4.61,US,1713522366
553,lagunas,-5.2269,-75.6753,70.39,97,95,2.15,PE,1713522367
554,richmond,37.5538,-77.4603,54.41,91,100,6.91,US,1713522367
555,muroto-misakicho,33.2833,134.15,64.99,62,100,3.27,JP,1713522086
556,cooper's town,26.8667,-77.5167,72.27,75,45,5.37,BS,1713522368
557,priargunsk,50.3691,119.1012,40.46,30,91,7.99,RU,1713522369
558,polyarnyy,69.1989,33.4478,17.6,74,4,12.97,RU,1713522073
559,taulaga,-11.0553,-171.0883,85.53,75,88,14.85,AS,1713522370
560,marrakesh,31.6315,-8.0083,62.67,77,75,9.22,MA,1713522371
561,manzhouli,49.6,117.4333,43.38,22,26,11.48,CN,1713522373
562,bairnsdale,-37.8333,147.6167,53.06,96,20,3.58,AU,1713522373
563,lerwick,60.1545,-1.1494,41.0,58,100,28.77,GB,1713522374
564,pisco,-13.7,-76.2167,66.25,88,75,4.61,PE,1713522375
565,calca,-13.3333,-71.95,51.15,87,100,1.36,PE,1713522375
566,catemaco,18.4167,-95.1167,72.21,82,9,2.51,MX,1713522376
567,magadan,59.5667,150.8,30.52,95,40,4.56,RU,1713522376
568,coahuayana de hidalgo,18.7,-103.6583,69.22,70,3,1.23,MX,1713522377
569,villa gesell,-37.2639,-56.973,56.05,91,49,13.76,AR,1713522378
570,capao da canoa,-29.7456,-50.0097,63.41,81,3,4.12,BR,1713522378
571,al fujairah city,25.1164,56.3414,82.53,61,20,8.05,AE,1713522379
572,kingman,35.1894,-114.053,65.26,28,0,6.91,US,1713522379
573,ciudad melchor muzquiz,27.8833,-101.5167,77.38,74,3,4.92,MX,1713522380
574,westport,41.1415,-73.3579,46.38,78,100,5.75,US,1713522381
575,agua prieta,31.3,-109.5667,59.99,23,0,6.91,MX,1713522382
576,nkowakowa,-23.8878,30.2871,85.87,36,0,3.94,ZA,1713522382
577,borodulikha,50.7184,80.9295,70.02,53,100,14.67,KZ,1713522383
578,kolonia,50.9333,6.95,51.96,87,75,13.8,DE,1713522282
579,isiklar,36.9942,40.1264,78.58,38,0,7.81,TR,1713522385
580,gisborne,-38.6533,178.0042,60.42,76,100,6.2,NZ,1713522152
581,chauvigny,46.5675,0.6493,59.23,64,15,10.56,FR,1713522386
